"log_date"	"app_name"	"user_id"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"
"2013-10-31"	"game-01"	274080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22196	8625	0	0	0	0	0	7
"2013-10-31"	"game-01"	967911	0	0	0	0	0	1	0	0	5	66	3	1	0	1	1	2	2	0	0	0	0	0	2	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.68182	2	5	160	26816	1	0	0	1	0.85714	4
"2013-10-31"	"game-01"	265317	0	0	0	0	4	0	50	25	160	180	30	7	0	6	6	23	7	5	0	1	0	0	0	0	1	0.94375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.75556	29	30	72474	2944	16	0	2	0	0	126
"2013-10-31"	"game-01"	853997	0	2	0	0	2	0	96	32	55	42	0	0	2	6	6	5	5	3	0	1	0	0	0	0.33333	0.95833	0.94545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.88095	11	11	10617	12418	8	3	3	0	0	9
"2013-10-31"	"game-01"	5034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	24187	0	0	0	0	0	7
"2013-10-31"	"game-01"	304094	0	0	0	0	1	0	0	0	60	28	4	2	4	1	2	13	2	1	0	0	0	0	0	0	0.96154	0.98333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.92857	4	4	39031	5884	6	0	0	0	0	16
"2013-10-31"	"game-01"	202858	0	0	0	0	10	3	50	8.33	296	320	22	5	5	6	9	30	9	10	0	0	0	0	3	0	0.925	0.9223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0.8375	21	22	154739	562	32	8	6	0	0	95
"2013-10-31"	"game-01"	304720	0	1	0	0	3	0	93	23.25	72	90	0	0	1	2	3	11	3	3	0	1	0	0	0	0.25	0.86667	0.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.91111	21	21	30758	7089	9	3	4	0	0	63
"2013-10-31"	"game-01"	715844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24078	8273	0	0	0	0	0	12
"2013-10-31"	"game-01"	369825	0	0	0	0	2	0	0	0	64	100	11	3	16	5	5	11	3	3	0	1	0	0	0	0	0.97059	0.95313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.89	11	11	20203	9116	7	0	0	0	0	56
"2013-10-31"	"game-01"	488929	0	0	0	0	2	0	0	0	118	180	22	1	45	1	4	21	4	2	0	0	0	0	0	0	0.95238	0.9322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.86111	21	22	67885	3256	13	4	0	0	0	112
"2013-10-31"	"game-01"	870956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1388	21478	0	0	0	0	0	2
"2013-10-31"	"game-01"	669078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	23677	0	0	0	0	0	14
"2013-10-31"	"game-01"	625205	0	1	0	0	0	0	0	0	19	21	0	0	2	2	2	4	2	0	0	0	0	0	0	0	0.5	0.63158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.80952	15	15	2738	18775	3	3	0	1	1	4
"2013-10-31"	"game-01"	308918	0	1	0	0	1	0	0	0	27	0	0	0	10	3	3	0	0	0	0	0	0	0	0	0	0.88889	0.92593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	22880	3	0	0	0	0	12
"2013-10-31"	"game-01"	559215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2931	18463	0	0	0	0	0	2
"2013-10-31"	"game-01"	516413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5070	15900	0	0	0	0	0	100
"2013-10-31"	"game-01"	380635	0	0	0	0	1	0	0	0	48	36	0	0	4	3	4	4	2	1	0	0	0	0	0	0	0.90909	0.97917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.91667	17	17	6825	14541	6	0	0	0	0	7
"2013-10-31"	"game-01"	389989	0	0	0	0	0	0	0	0	28	40	0	0	0	1	1	7	2	1	0	0	0	0	0	0	0.90909	0.92857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.825	26	26	7125	14347	4	0	0	0	0	69
"2013-10-31"	"game-01"	908419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	19762	0	0	0	0	0	6
"2013-10-31"	"game-01"	759979	0	0	0	0	5	0	0	0	72	10	13	1	17	4	4	7	1	6	0	0	0	0	0	0	0.75	0.86111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	13	37682	6079	9	3	0	0	0	124
"2013-10-31"	"game-01"	509122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	24345	0	0	0	0	0	40
"2013-10-31"	"game-01"	251341	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3800	17185	0	0	0	0	0	60
"2013-10-31"	"game-01"	226544	0	0	0	0	3	1	1	1	20	160	0	0	6	1	1	11	3	1	0	0	0	0	1	0	1	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.925	26	26	30148	7192	4	4	1	0	0	84
"2013-10-31"	"game-01"	712348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1957	20178	0	0	0	0	0	3
"2013-10-31"	"game-01"	100783	0	0	0	0	0	0	0	0	15	30	0	0	5	0	1	7	1	0	0	0	0	0	0	0	0.5	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.83333	20	20	10745	12354	3	3	0	0	0	62
"2013-10-31"	"game-01"	693353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25103	0	0	0	0	0	3
"2013-10-31"	"game-01"	134799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	24905	0	0	0	0	0	7
"2013-10-31"	"game-01"	604583	0	0	0	0	0	0	8	8	10	32	0	0	2	2	2	3	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.84375	12	12	2142	19841	2	1	1	0	0	38
"2013-10-31"	"game-01"	496079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4709	16229	0	0	0	0	0	37
"2013-10-31"	"game-01"	532329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2428	19289	0	0	0	0	0	4
"2013-10-31"	"game-01"	183356	0	1	0	0	0	0	0	0	5	30	0	0	2	1	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.86667	13	13	396	25185	1	0	0	0	0	113
"2013-10-31"	"game-01"	14722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	21294	0	0	0	0	0	6
"2013-10-31"	"game-01"	322074	0	0	0	0	0	0	0	0	10	10	0	0	16	1	1	0	0	0	0	0	0	0	0	0	1	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8	14	14	18693	9513	1	0	0	0	0	94
"2013-10-31"	"game-01"	199151	0	0	0	0	0	1	0	0	15	56	0	0	0	2	2	2	3	0	0	0	0	0	2	0	0	0.73333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.76786	14	15	756	23520	3	0	0	1	1	4
"2013-10-31"	"game-01"	350138	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	24548	0	0	0	0	0	3
"2013-10-31"	"game-01"	833462	0	0	0	0	9	0	55	55	267	205	14	4	46	16	17	29	7	8	0	1	0	0	1	1	0.98387	0.96255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.90244	3	14	234661	145	31	13	1	0	0	176
"2013-10-31"	"game-01"	245000	0	0	0	0	0	0	0	0	7	5	0	0	5	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	6	17317	9968	1	1	0	0	0	48
"2013-10-31"	"game-01"	93246	0	0	0	0	7	0	0	0	212	170	0	0	21	5	8	15	4	7	0	0	0	0	0	0	0.62903	0.7783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.76471	13	13	60573	3741	26	11	0	0	0	196
"2013-10-31"	"game-01"	273099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1749	20660	0	0	0	0	0	5
"2013-10-31"	"game-01"	913530	0	0	0	0	0	0	0	0	12	30	41	2	6	2	2	6	2	0	0	0	0	0	0	0	1	0.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.73333	41	41	29960	7231	2	1	0	0	0	65
"2013-10-31"	"game-01"	317643	0	0	0	0	1	0	0	0	17	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34259	6551	2	0	0	0	0	38
"2013-10-31"	"game-01"	108514	0	0	0	0	1	0	0	0	54	0	0	0	43	5	5	0	0	1	0	0	0	0	0	0	0.95	0.94444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4011	16929	6	2	0	0	0	45
"2013-10-31"	"game-01"	554839	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24593	8203	0	0	0	0	0	60
"2013-10-31"	"game-01"	325178	0	0	0	0	3	0	0	0	120	70	27	3	0	2	3	26	3	0	0	0	0	0	0	0	0.94444	0.90833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.81429	27	27	86311	2241	12	0	0	0	0	74
"2013-10-31"	"game-01"	311965	0	0	0	0	0	0	0	0	14	42	0	0	4	0	1	9	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.85714	9	9	26897	7746	2	0	0	0	0	9
"2013-10-31"	"game-01"	606363	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8501	13498	0	0	0	0	0	77
"2013-10-31"	"game-01"	423790	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.85714	20	20	4552	16395	0	0	0	0	0	18
"2013-10-31"	"game-01"	564132	0	0	0	0	5	0	1	1	128	160	33	5	8	6	6	19	5	5	0	0	0	0	0	0	0.92857	0.91406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.925	33	34	70880	3038	15	6	1	0	0	246
"2013-10-31"	"game-01"	644534	0	0	0	0	0	0	0	0	35	120	0	0	3	3	3	8	5	0	0	1	0	0	0	0	0.88889	0.91429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.95	15	15	8623	13431	5	0	0	0	0	80
"2013-10-31"	"game-01"	889576	0	0	0	0	0	0	0	0	25	25	0	0	6	2	2	2	2	0	0	0	0	0	0	0	0.81818	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.84	9	9	942	22757	3	0	0	1	1	4
"2013-10-31"	"game-01"	980401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	25002	0	0	0	0	0	2
"2013-10-31"	"game-01"	776348	0	0	0	0	4	0	0	0	171	170	0	0	21	4	5	21	4	5	0	1	0	0	0	0	0.82857	0.88889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.77059	13	14	70187	3083	18	3	0	0	0	122
"2013-10-31"	"game-01"	462054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	25233	0	0	0	0	0	2
"2013-10-31"	"game-01"	410316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	25525	0	0	0	0	0	11
"2013-10-31"	"game-01"	509977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3907	17053	0	0	0	0	0	11
"2013-10-31"	"game-01"	946427	0	0	0	0	4	0	0	0	83	64	5	3	73	7	7	9	4	4	0	0	0	0	0	0	1	0.92771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.79688	5	5	36581	6214	11	3	0	0	0	38
"2013-10-31"	"game-01"	433329	0	0	0	0	1	0	0	0	28	40	0	0	4	0	1	8	1	1	0	0	0	0	0	0	1	0.92857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.925	16	17	14731	10762	4	0	0	1	0.95	50
"2013-10-31"	"game-01"	234185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25121	0	0	0	0	0	3
"2013-10-31"	"game-01"	497483	0	2	0	0	2	2	16	16	44	165	0	0	0	5	5	7	6	2	0	0	0	0	5	0	0	0.90909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0.90909	2	5	5180	15793	8	3	1	1	1	8
"2013-10-31"	"game-01"	472627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25124	0	0	0	0	0	6
"2013-10-31"	"game-01"	884443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2486	19185	0	0	0	0	0	15
"2013-10-31"	"game-01"	833074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1592	21012	0	0	0	0	0	16
"2013-10-31"	"game-01"	166610	0	1	0	0	4	0	0	0	70	112	12	2	12	2	2	11	2	3	0	0	0	0	0	0	0.70833	0.81429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.88393	12	12	24783	8156	10	0	0	0	0	20
"2013-10-31"	"game-01"	694928	0	0	0	0	1	0	0	0	48	56	0	0	9	2	3	8	1	2	0	0	0	0	0	0	0.77273	0.85417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.91071	9	9	27219	7695	6	1	0	0	0	14
"2013-10-31"	"game-01"	819563	0	0	0	0	1	0	86	10.75	29	80	30	2	7	3	3	6	4	1	0	0	0	0	0	0.125	1	0.96552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.7875	30	30	20929	8928	5	5	8	0	0	65
"2013-10-31"	"game-01"	111523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	22750	0	0	0	0	0	3
"2013-10-31"	"game-01"	671661	0	0	0	0	5	1	97	12.13	209	189	0	0	2	4	7	20	7	8	0	1	0	0	0	0	0.95833	0.9378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0.90476	19	19	86712	2218	23	7	8	1	1	19
"2013-10-31"	"game-01"	845685	0	0	0	0	0	0	0	0	17	60	0	0	2	3	3	9	4	0	0	1	0	0	0	0	0.66667	0.76471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.83333	22	22	17096	10036	3	2	0	0	0	81
"2013-10-31"	"game-01"	839343	0	1	0	0	1	1	46	23	20	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	23165	2	0	2	0	0	16
"2013-10-31"	"game-01"	464778	0	0	0	0	5	0	0	0	81	90	35	3	3	3	3	20	3	1	0	0	0	0	0	0	0.46154	0.71605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.88889	35	35	68159	3240	9	3	0	0	0	158
"2013-10-31"	"game-01"	266957	0	0	0	0	3	0	0	0	90	104	0	0	7	2	3	11	1	3	0	0	0	0	2	0	0.875	0.92222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.84615	21	22	35347	6384	9	0	0	0	0	42
"2013-10-31"	"game-01"	141168	0	0	0	0	1	0	0	0	15	30	0	0	3	2	2	2	2	0	0	0	0	0	0	0	1	0.93333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.96667	33	33	2584	19034	3	0	0	0	0	77
"2013-10-31"	"game-01"	752651	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	8	8	4472	16474	0	0	0	0	0	30
"2013-10-31"	"game-01"	821914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	25888	0	0	0	0	0	3
"2013-10-31"	"game-01"	821676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	24052	0	0	0	0	0	15
"2013-10-31"	"game-01"	387284	0	2	0	0	2	1	0	0	94	180	26	1	35	5	6	2	2	2	0	0	0	0	2	0	1	0.89362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.85	25	26	7597	14028	11	2	0	0	0	48
"2013-10-31"	"game-01"	473858	0	1	0	0	7	0	0	0	198	152	0	0	0	7	9	16	9	7	0	2	0	0	0	0	0.88372	0.90404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.89474	17	17	41258	5610	21	0	0	0	0	40
"2013-10-31"	"game-01"	261504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1388	21479	0	0	0	0	0	14
"2013-10-31"	"game-01"	7973	0	0	0	0	4	0	0	0	50	16	29	1	13	4	4	16	1	3	0	0	0	0	0	0	0.84615	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.625	29	29	61311	3690	6	2	0	0	0	40
"2013-10-31"	"game-01"	596586	0	0	0	0	0	0	0	0	20	40	0	0	6	1	1	9	1	0	0	1	0	0	0	0	0.8	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.925	10	10	27909	7582	2	0	0	1	0.95	57
"2013-10-31"	"game-01"	773514	0	0	0	0	3	0	0	0	60	20	0	0	4	2	2	5	1	3	0	0	0	0	0	0	0.7	0.83333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.75	32	32	18076	9723	6	0	0	0	0	103
"2013-10-31"	"game-01"	870947	0	0	0	0	5	0	0	0	101	130	0	0	8	3	5	9	6	5	0	0	0	0	0	0	0.97727	0.9505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.92308	12	12	33875	6602	14	0	0	0	0	61
"2013-10-31"	"game-01"	348981	0	1	0	0	1	0	0	0	60	28	0	0	4	1	1	9	1	3	0	0	0	0	0	0	0.85	0.88333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.92857	18	18	21340	8821	6	0	0	0	0	14
"2013-10-31"	"game-01"	485838	0	1	0	0	2	1	37	7.4	30	140	0	0	6	5	5	3	5	2	0	1	0	0	1	0	0.85714	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.9	11	11	4952	16005	5	1	5	0	0	61
"2013-10-31"	"game-01"	776403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1636	20914	0	0	0	0	0	8
"2013-10-31"	"game-01"	696807	0	0	0	0	6	0	0	0	141	150	0	0	7	1	4	22	3	6	0	0	0	0	0	0	0.48	0.53901	0	0	0	0	0	0	0	0	0	100	800	0	0	0	0	0	15	0.87333	32	32	86157	2249	18	13	0	0	0	250
"2013-10-31"	"game-01"	275026	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.7	7	7	556	24352	0	0	0	0	0	3
"2013-10-31"	"game-01"	429933	0	1	0	0	1	1	50	7.14	54	35	0	0	12	5	6	3	3	1	0	1	0	0	0	0	0.88889	0.92593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.91429	16	16	12496	11604	7	3	7	0	0	15
"2013-10-31"	"game-01"	524187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	24010	0	0	0	0	0	5
"2013-10-31"	"game-01"	539742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	25489	0	0	0	0	0	3
"2013-10-31"	"game-01"	618263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	24300	0	0	0	0	0	3
"2013-10-31"	"game-01"	10145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	25226	0	0	0	0	0	3
"2013-10-31"	"game-01"	802754	0	0	0	0	1	0	0	0	60	40	20	1	9	1	1	16	1	0	0	0	0	0	0	0	0.94118	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.8	20	20	34950	6447	6	0	0	0	0	61
"2013-10-31"	"game-01"	196694	0	0	0	0	4	0	0	0	95	72	0	0	4	3	3	10	2	5	0	2	0	0	0	0	1	0.92632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.83333	12	12	39491	5845	11	3	0	1	1	37
"2013-10-31"	"game-01"	801251	0	1	0	1	0	2	65	16.25	74	164	0	0	2	3	4	14	5	1	0	1	0	0	2	0	0.81081	0.86486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.90854	10	10	35033	6435	11	6	4	1	0.91667	22
"2013-10-31"	"game-01"	824345	0	0	0	0	6	1	0	0	268	190	36	5	20	11	12	29	8	9	0	1	0	0	1	0	0.90566	0.8806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.72632	35	36	163460	480	31	13	0	0	0	158
"2013-10-31"	"game-01"	668014	0	0	0	0	8	0	0	0	230	130	21	6	2	6	7	24	7	5	0	0	0	0	0	0	0.92308	0.89565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.85385	21	21	90421	2060	23	0	0	0	0	174
"2013-10-31"	"game-01"	482337	0	0	0	0	4	0	0	0	90	120	0	0	5	3	4	19	5	3	0	1	0	0	0	0	0.95833	0.94444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.775	24	25	58942	3855	9	0	0	0	0	165
"2013-10-31"	"game-01"	882098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46132	5003	0	0	0	0	0	57
"2013-10-31"	"game-01"	431940	0	0	0	0	2	0	0	0	37	40	11	2	3	2	3	8	2	2	0	1	0	0	0	0	0.81818	0.83784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.925	11	11	30848	7073	5	2	0	0	0	72
"2013-10-31"	"game-01"	337746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	25138	0	0	0	0	0	12
"2013-10-31"	"game-01"	313663	0	2	0	0	1	1	50	25	30	30	0	0	2	4	4	3	3	1	0	0	0	0	0	0	0.85714	0.86667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.8	8	8	2140	19846	5	1	2	0	0	7
